0.0,0.0,0.0,-8.50500485132549E-5,6.263363980227837E-5,6.27758037369459E-5
0.0,0.0,0.02,-9.763067506412205E-5,8.510565200187811E-5,7.466558783886049E-5
0.0,0.0,0.04,-1.1057888783381468E-4,1.1472223181364507E-4,8.630602940994262E-5
0.0,0.0,0.06,-1.229525402993258E-4,1.5214212965502464E-4,9.542822103630322E-5
0.0,0.0,0.08,-1.3360746718675824E-4,1.9645164829401268E-4,9.864518691860978E-5
0.0,0.0,0.1,-1.4155811021829946E-4,2.4406754484305768E-4,9.202273282264346E-5
0.0,0.0,0.12,-1.4645130665475768E-4,2.882224442570966E-4,7.261972735950465E-5
0.0,0.0,0.14,-1.487713174544322E-4,3.2007639017230346E-4,4.061899143901482E-5
0.0,0.0,0.16,-1.494078084464464E-4,3.3179920237816324E-4,6.255415007075284E-7
0.0,0.0,0.18,-1.488044302371001E-4,3.202153588752417E-4,-3.9417479744685186E-5
0.0,0.0,0.2,-1.465113796670294E-4,2.8846558112017174E-4,-7.155228805577392E-5
0.0,0.0,0.22,-1.4163515697692376E-4,2.443617492360336E-4,-9.113827273839575E-5
0.0,0.0,0.24,-1.3369097993842874E-4,1.9674630882809372E-4,-9.795382510224119E-5
0.0,0.0,0.26,-1.230341095384691E-4,1.5240219811631767E-4,-9.491202861620145E-5
0.0,0.0,0.28,-1.1065325354503566E-4,1.1493065305122868E-4,-8.593368594755535E-5
0.0,0.0,0.3,-9.769544740435531E-5,8.525921064112582E-5,-7.440372055494342E-5
0.0,0.0,0.32,-8.510483379786908E-5,6.273719185801674E-5,-6.259507914615426E-5
0.0,0.02,0.0,-9.762459694438903E-5,7.444612431915871E-5,8.53042101142542E-5
0.0,0.02,0.02,-1.1273164634644746E-4,1.054005103550717E-4,1.0571258828143852E-4
0.0,0.02,0.04,-1.2765943061745618E-4,1.4863179650709016E-4,1.2782008407645273E-4
0.0,0.02,0.06,-1.404510905616764E-4,2.067107489066164E-4,1.4820039216333498E-4
0.0,0.02,0.08,-1.4871851214818356E-4,2.798496525179932E-4,1.6060551941735155E-4
0.0,0.02,0.1,-1.50735230735792E-4,3.6307585882529384E-4,1.5643737679468637E-4
0.0,0.02,0.12,-1.4709254467112838E-4,4.440332428285903E-4,1.2782379356051916E-4
0.0,0.02,0.14,-1.4148830354523547E-4,5.044603540631806E-4,7.310783944190098E-5
0.0,0.02,0.16,-1.3886196628544464E-4,5.270995494199939E-4,1.0723628379000069E-6
0.0,0.02,0.18,-1.4154697843601322E-4,5.047500255103556E-4,-7.106504363336259E-5
0.0,0.02,0.2,-1.4719779431978937E-4,4.445281890942455E-4,-1.2605086372860305E-4
0.0,0.02,0.22,-1.508673431370742E-4,3.6365411876308176E-4,-1.550183050447424E-4
0.0,0.02,0.24,-1.4885721787651396E-4,2.804056190164087E-4,-1.595403561780423E-4
0.0,0.02,0.26,-1.4058130520883087E-4,2.0718195594578547E-4,-1.474372896850106E-4
0.0,0.02,0.28,-1.2777309911032425E-4,1.4899667439537915E-4,-1.2729009003678473E-4
0.0,0.02,0.3,-1.1282642282027751E-4,1.0566343067546177E-4,-1.0535141853531082E-4
0.0,0.02,0.32,-9.770151319429113E-5,7.462312008441266E-5,-8.50607067898894E-5
0.0,0.04,0.0,-1.1056222687184162E-4,8.597905173810765E-5,1.149819376388125E-4
0.0,0.04,0.02,-1.2764691153303742E-4,1.273413237277459E-4,1.4905115304783627E-4
0.0,0.04,0.04,-1.4256192159742363E-4,1.8889112645796804E-4,1.8955949582475574E-4
0.0,0.04,0.06,-1.5057617774360692E-4,2.7737547194548465E-4,2.3203629275266984E-4
0.0,0.04,0.08,-1.4550414194557194E-4,3.9657291330476166E-4,2.6552333584680223E-4
0.0,0.04,0.1,-1.2293166732640137E-4,5.406269539872553E-4,2.717104910034982E-4
0.0,0.04,0.12,-8.627091102373749E-5,6.873412910755593E-4,2.307323513758131E-4
0.0,0.04,0.14,-5.051145701252845E-5,7.999714151012795E-4,1.3509627264498056E-4
0.0,0.04,0.16,-3.5493209345742016E-5,8.427046893730105E-4,1.819944749816057E-6
0.0,0.04,0.18,-5.060870780250235E-5,8.005839183808196E-4,-1.316628032920372E-4
0.0,0.04,0.2,-8.644794461274917E-5,6.883588182436685E-4,-2.278341333091783E-4
0.0,0.04,0.22,-1.231545541748894E-4,5.417652698020983E-4,-2.694854248022286E-4
0.0,0.04,0.24,-1.4573414012191614E-4,3.9761156145870757E-4,-2.6393286480321903E-4
0.0,0.04,0.26,-1.507847672990131E-4,2.782098816898533E-4,-2.309514732636671E-4
0.0,0.04,0.28,-1.4273616737582058E-4,1.8950694444479566E-4,-1.8883861019304573E-4
0.0,0.04,0.3,-1.2778560022191823E-4,1.277687807365663E-4,-1.4857737155259202E-4
0.0,0.04,0.32,-1.1066988509149704E-4,8.626058898787969E-5,-1.1467099718964761E-4
0.0,0.06,0.0,-1.2291880448124455E-4,9.495899646832273E-5,1.524586880567937E-4
0.0,0.06,0.02,-1.4041575426870193E-4,1.4748758823896429E-4,2.072378244269378E-4
